QID,Name,link,sex/gender,sex/gender reference,sexual orientation,sexual orientation reference,pronounsEn,pronouns reference
Q4924759,Blanca Inés Durán Hernández,https://en.wikipedia.org/wiki/Blanca_Inés_Durán_Hernández,female,,lesbianism,,,
Q3299611,Carmo Dalla Vecchia,https://en.wikipedia.org/wiki/Carmo_Dalla_Vecchia,male,,homosexuality,,,
Q3456022,Rémi Féraud,https://en.wikipedia.org/wiki/Rémi_Féraud,male,,homosexuality,,,
Q4724974,Ali Liebegott,https://en.wikipedia.org/wiki/Ali_Liebegott,female,,lesbianism,,,
Q513870,Nate Berkus,https://en.wikipedia.org/wiki/Nate_Berkus,male,,homosexuality,,,
Q270739,Elif Şafak,https://en.wikipedia.org/wiki/Elif_Şafak,female,,bisexuality,,,
Q1543207,Grant Robertson,https://en.wikipedia.org/wiki/Grant_Robertson,male,,homosexuality,,,
Q8073285,Zoe Lyons,https://en.wikipedia.org/wiki/Zoe_Lyons,female,,lesbianism,,,
Q7421757,Sara Ryan,https://en.wikipedia.org/wiki/Sara_Ryan,female,,bisexuality,,,
Q61876224,Carrie Ann Lucas,https://en.wikipedia.org/wiki/Carrie_Ann_Lucas,female,,lesbianism,,,
Q128799,Ricky Martin,https://en.wikipedia.org/wiki/Ricky_Martin,male,,homosexuality,,,
Q12004862,Søren Pape Poulsen,https://en.wikipedia.org/wiki/Søren_Pape_Poulsen,male,,gay,,,
Q18328171,Gloria Casarez,https://en.wikipedia.org/wiki/Gloria_Casarez,female,,lesbianism,,,
Q636917,Javier Maroto,https://en.wikipedia.org/wiki/Javier_Maroto,male,,homosexuality,,,
Q692315,Daniel Kawczynski,https://en.wikipedia.org/wiki/Daniel_Kawczynski,male,,homosexuality,,,
Q6837198,Michelle Paradise,https://en.wikipedia.org/wiki/Michelle_Paradise,female,,lesbianism,,,
Q16173112,Han Chae-yoon,https://en.wikipedia.org/wiki/Han_Chae-yoon,female,,lesbianism,,,
Q47486826,Constance Debré,https://en.wikipedia.org/wiki/Constance_Debré,female,,lesbianism,,,
Q104531006,Golda Rosheuvel,https://en.wikipedia.org/wiki/Golda_Rosheuvel,female,,gay,,,
Q712592,Billie Joe Armstrong,https://en.wikipedia.org/wiki/Billie_Joe_Armstrong,male,,bisexuality,,,
Q3496409,Pedro Zamora,https://en.wikipedia.org/wiki/Pedro_Zamora,male,,gay,,,
Q6688567,Louisa Wall,https://en.wikipedia.org/wiki/Louisa_Wall,female,,lesbianism,,,
Q58324174,Angie Craig,https://en.wikipedia.org/wiki/Angie_Craig,female,,lesbianism,,,
Q274070,Alejandro Amenábar,https://en.wikipedia.org/wiki/Alejandro_Amenábar,male,,homosexuality,,,
Q663437,Yasmine,https://en.wikipedia.org/wiki/Yasmine,female,,lesbianism,,,
Q29667844,James Jentsch,https://en.wikipedia.org/wiki/James_Jentsch,male,,gay,,,
Q26668,Raymond Chan,https://en.wikipedia.org/wiki/Raymond_Chan,male,,gay,,,
Q978649,Greg Berlanti,https://en.wikipedia.org/wiki/Greg_Berlanti,male,,homosexuality,,,
Q1515933,Gerwald Claus-Brunner,https://en.wikipedia.org/wiki/Gerwald_Claus-Brunner,male,,homosexuality,,,
Q3299673,Víctor Noriega,https://en.wikipedia.org/wiki/Víctor_Noriega,male,,homosexuality,,,
Q484662,Wentworth Miller,https://en.wikipedia.org/wiki/Wentworth_Miller,male,,gay,,,
Q4025476,Óscar Esquivias,https://en.wikipedia.org/wiki/Óscar_Esquivias,male,,homosexuality,,,
Q1246992,Gabriel Garko,https://en.wikipedia.org/wiki/Gabriel_Garko,male,,homosexuality,,,
Q4289220,Margarita Maratovna Meklina,https://en.wikipedia.org/wiki/Margarita_Maratovna_Meklina,female,,homosexuality,,,
Q6307327,Julian Koster,https://en.wikipedia.org/wiki/Julian_Koster,male,,non-heterosexuality,,,
Q25418647,Rachel Hartman,https://en.wikipedia.org/wiki/Rachel_Hartman,female,,bisexuality,,she/her,
Q1209452,Devon Hughes,https://en.wikipedia.org/wiki/Devon_Hughes,male,,gay,,,
Q18145780,Krzysztof Charamsa,https://en.wikipedia.org/wiki/Krzysztof_Charamsa,male,,gay,,,
Q269925,Conor Burns,https://en.wikipedia.org/wiki/Conor_Burns,male,,homosexuality,,,
Q6846614,Mike Doyle,https://en.wikipedia.org/wiki/Mike_Doyle,male,,homosexuality,,,
Q19521883,Erika Farías,https://en.wikipedia.org/wiki/Erika_Farías,female,,gay,,,
Q4450151,Corin Tucker,https://en.wikipedia.org/wiki/Corin_Tucker,female,,bisexuality,,,
Q223741,Brian Molko,https://en.wikipedia.org/wiki/Brian_Molko,male,,bisexuality,,,
Q2903359,Dana Olmert,https://en.wikipedia.org/wiki/Dana_Olmert,female,,lesbianism,,,
Q3193925,Katarzyna Adamik,https://en.wikipedia.org/wiki/Katarzyna_Adamik,female,,lesbianism,,,
Q30351663,Matthieu Orphelin,https://en.wikipedia.org/wiki/Matthieu_Orphelin,male,,homosexuality,,,
Q215366,Portia de Rossi,https://en.wikipedia.org/wiki/Portia_de_Rossi,female,,lesbianism,,,
Q1066869,Charlie Condou,https://en.wikipedia.org/wiki/Charlie_Condou,male,,gay,,,
Q4746083,Ami Cusack,https://en.wikipedia.org/wiki/Ami_Cusack,female,,non-heterosexuality,,,
Q5199112,Cyd Zeigler,https://en.wikipedia.org/wiki/Cyd_Zeigler,male,,gay,,,
Q5402386,Etai Pinkas,https://en.wikipedia.org/wiki/Etai_Pinkas,male,,homosexuality,,,
Q17309225,Jörn Weisbrodt,https://en.wikipedia.org/wiki/Jörn_Weisbrodt,male,,non-heterosexuality,,,
Q190972,Jim Parsons,https://en.wikipedia.org/wiki/Jim_Parsons,male,,homosexuality,,,
Q561213,Xavier Bettel,https://en.wikipedia.org/wiki/Xavier_Bettel,male,,homosexuality,,,
Q2057654,Patrick Harvie,https://en.wikipedia.org/wiki/Patrick_Harvie,male,,bisexuality,,,
Q2846620,Andrew Haigh,https://en.wikipedia.org/wiki/Andrew_Haigh,male,,homosexuality,,,
Q15731273,Santi Vila i Vicente,https://en.wikipedia.org/wiki/Santi_Vila_i_Vicente,male,,homosexuality,,,
Q40032,T. R. Knight,https://en.wikipedia.org/wiki/T._R._Knight,male,,homosexuality,,,
Q867533,Tzipora Obziler,https://en.wikipedia.org/wiki/Tzipora_Obziler,female,,lesbianism,,,
Q4756289,Andrew Barr,https://en.wikipedia.org/wiki/Andrew_Barr,male,,homosexuality,,,
Q21294609,Sébastien Chenu,https://en.wikipedia.org/wiki/Sébastien_Chenu,male,,homosexuality,,,
Q555,Rachel Maddow,https://en.wikipedia.org/wiki/Rachel_Maddow,female,,lesbianism,,,
Q28741851,Chris Goode,https://en.wikipedia.org/wiki/Chris_Goode,male,,non-heterosexuality,,,
Q485310,Neil Patrick Harris,https://en.wikipedia.org/wiki/Neil_Patrick_Harris,male,,homosexuality,,,
Q4346087,Shappi Khorsandi,https://en.wikipedia.org/wiki/Shappi_Khorsandi,female,,bisexuality,,,
Q5980498,Iain Lee,https://en.wikipedia.org/wiki/Iain_Lee,male,,bisexuality,,,
Q6959303,Nahnatchka Khan,https://en.wikipedia.org/wiki/Nahnatchka_Khan,female,,gay,,,
Q16641955,Toñi Moreno,https://en.wikipedia.org/wiki/Toñi_Moreno,female,,lesbianism,,,
Q192402,Rufus Wainwright,https://en.wikipedia.org/wiki/Rufus_Wainwright,male,,homosexuality,,,
Q512307,Camilla Andersen,https://en.wikipedia.org/wiki/Camilla_Andersen,female,,lesbianism,,,
Q2254708,Bruno De Lille,https://en.wikipedia.org/wiki/Bruno_De_Lille,male,,gay,,,
Q3391364,Daniel Evans,https://en.wikipedia.org/wiki/Daniel_Evans,male,,homosexuality,,,
Q307988,Abdellah Taïa,https://en.wikipedia.org/wiki/Abdellah_Taïa,male,,gay,,,
Q367332,Latasha Byears,https://en.wikipedia.org/wiki/Latasha_Byears,female,,lesbianism,,,
Q1253845,J. August Richards,https://en.wikipedia.org/wiki/J._August_Richards,male,,homosexuality,,,
Q5231782,David Bromstad,https://en.wikipedia.org/wiki/David_Bromstad,male,,homosexuality,,,
Q3047551,Edgars Rinkēvičs,https://en.wikipedia.org/wiki/Edgars_Rinkēvičs,male,,homosexuality,,,
Q76364147,Imran Ahmad Khan,https://en.wikipedia.org/wiki/Imran_Ahmad_Khan,male,,homosexuality,,,
Q1581746,Hans Peter Minderhoud,https://en.wikipedia.org/wiki/Hans_Peter_Minderhoud,male,,homosexuality,,,
Q2595856,Alessandro Zan,https://en.wikipedia.org/wiki/Alessandro_Zan,male,,homosexuality,,,
Q5562912,Gina Parody,https://en.wikipedia.org/wiki/Gina_Parody,female,,lesbianism,,,
Q1190037,Wilson Cruz,https://en.wikipedia.org/wiki/Wilson_Cruz,male,,gay,,,
Q1338610,Maulik Pancholy,https://en.wikipedia.org/wiki/Maulik_Pancholy,male,,homosexuality,,,
Q4741233,Amber Dawn,https://en.wikipedia.org/wiki/Amber_Dawn,female,,non-heterosexuality,,,
Q6964613,Naomi Alderman,https://en.wikipedia.org/wiki/Naomi_Alderman,female,,non-heterosexuality,,,
Q19301892,Sònia Moll Gamboa,https://en.wikipedia.org/wiki/Sònia_Moll_Gamboa,female,,homosexuality,,,
Q21512065,Sonia Sebastian,https://en.wikipedia.org/wiki/Sonia_Sebastian,female,,lesbianism,,,
Q63929432,Louis Stedman-Bryce,https://en.wikipedia.org/wiki/Louis_Stedman-Bryce,male,,homosexuality,,,
Q70164220,Rose Garcia,https://en.wikipedia.org/wiki/Rose_Garcia,female,,lesbianism,,,
Q84154117,Anne Pauly,https://en.wikipedia.org/wiki/Anne_Pauly,female,,lesbianism,,,
Q64463,Franck Riester,https://en.wikipedia.org/wiki/Franck_Riester,male,,homosexuality,,,
Q455918,Jason Ricci,https://en.wikipedia.org/wiki/Jason_Ricci,male,,bisexuality,,,
Q597637,Ari Gold,https://en.wikipedia.org/wiki/Ari_Gold,male,,gay,,,
Q716158,Ivri Lider,https://en.wikipedia.org/wiki/Ivri_Lider,male,,homosexuality,,,
Q2971799,Jillian Michaels,https://en.wikipedia.org/wiki/Jillian_Michaels,female,,lesbianism,,,
Q20070209,Edward Tarletski,https://en.wikipedia.org/wiki/Edward_Tarletski,male,,homosexuality,,,
Q507574,Scott Mills,https://en.wikipedia.org/wiki/Scott_Mills,male,,gay,,,
Q519210,Jean Wyllys,https://en.wikipedia.org/wiki/Jean_Wyllys,male,,gay,,,
Q4779594,Ada Colau,https://en.wikipedia.org/wiki/Ada_Colau,female,,bisexuality,,,
Q6108366,Ricardo Morán,https://en.wikipedia.org/wiki/Ricardo_Morán,male,,homosexuality,,,
Q16996758,Daniele Viotti,https://en.wikipedia.org/wiki/Daniele_Viotti,male,,gay,,,
Q449634,Da Brat,https://en.wikipedia.org/wiki/Da_Brat,female,,non-heterosexuality,,,
Q2094353,Slava Mogutin,https://en.wikipedia.org/wiki/Slava_Mogutin,male,,homosexuality,,,
Q5578020,Gok Wan,https://en.wikipedia.org/wiki/Gok_Wan,male,,gay,,,
Q6178501,Jennifer Knapp,https://en.wikipedia.org/wiki/Jennifer_Knapp,female,,lesbianism,,,
Q17581478,Kanchi Wichmann,https://en.wikipedia.org/wiki/Kanchi_Wichmann,female,,lesbianism,,,
Q19267935,Hanna Gill-Piątek,https://en.wikipedia.org/wiki/Hanna_Gill-Piątek,female,,bisexuality,,,
Q77361373,Shannon Michael Cane,https://en.wikipedia.org/wiki/Shannon_Michael_Cane,male,,gay,,,
Q2061825,Paul Reeves,https://en.wikipedia.org/wiki/Paul_Reeves,male,,homosexuality,,,
Q461851,FannyAnn Eddy,https://en.wikipedia.org/wiki/FannyAnn_Eddy,female,,lesbianism,,,
Q3343310,Non Evans,https://en.wikipedia.org/wiki/Non_Evans,female,,gay,,,
Q9372367,Vyachaslau Bortnik,https://en.wikipedia.org/wiki/Vyachaslau_Bortnik,male,,homosexuality,,,
Q58903401,Deborah S. Craig,https://en.wikipedia.org/wiki/Deborah_S._Craig,female,,homosexuality,,,
Q949204,Gareth Thomas,https://en.wikipedia.org/wiki/Gareth_Thomas,male,,homosexuality,,,
Q3065149,Taiga Ishikawa,https://en.wikipedia.org/wiki/Taiga_Ishikawa,male,,homosexuality,,,
Q3219308,Laurent Kerusoré,https://en.wikipedia.org/wiki/Laurent_Kerusoré,male,,gay,,,
Q16204936,Rufus Gifford,https://en.wikipedia.org/wiki/Rufus_Gifford,male,,homosexuality,,,
Q101168868,Ann Johnson,https://en.wikipedia.org/wiki/Ann_Johnson,female,,lesbianism,,,
Q1131864,Ana Carolina,https://en.wikipedia.org/wiki/Ana_Carolina,female,,bisexuality,,,
Q2940239,Carrie Brownstein,https://en.wikipedia.org/wiki/Carrie_Brownstein,female,,bisexuality,,,
Q62644782,Silvia Vásquez-Lavado,https://en.wikipedia.org/wiki/Silvia_Vásquez-Lavado,female,,lesbianism,,,
Q435066,Ina-Yoko Teutenberg,https://en.wikipedia.org/wiki/Ina-Yoko_Teutenberg,female,,non-heterosexuality,,,
Q467739,Naike Rivelli,https://en.wikipedia.org/wiki/Naike_Rivelli,female,,bisexuality,,,
Q16202911,Roxane Gay,https://en.wikipedia.org/wiki/Roxane_Gay,female,,bisexuality,,,
Q461712,Tammy Lynn Michaels,https://en.wikipedia.org/wiki/Tammy_Lynn_Michaels,female,,lesbianism,,,
Q4787363,Susan Calman,https://en.wikipedia.org/wiki/Susan_Calman,female,,homosexuality,,,
Q7188477,Phyll Opoku-Gyimah,https://en.wikipedia.org/wiki/Phyll_Opoku-Gyimah,female,,lesbianism,,,
Q257442,Sarah Paulson,https://en.wikipedia.org/wiki/Sarah_Paulson,female,,lesbianism,,,
Q456011,Kanako Otsuji,https://en.wikipedia.org/wiki/Kanako_Otsuji,female,,lesbianism,,,
Q5734578,Bruno Pinasco,https://en.wikipedia.org/wiki/Bruno_Pinasco,male,,homosexuality,,,
Q6701290,Luisa Bradshaw-White,https://en.wikipedia.org/wiki/Luisa_Bradshaw-White,female,,lesbianism,,,
Q231405,Sara Gilbert,https://en.wikipedia.org/wiki/Sara_Gilbert,female,,lesbianism,,,
Q3417210,Rafael Amargo,https://en.wikipedia.org/wiki/Rafael_Amargo,male,,bisexuality,,,
Q6405534,Kieron Gillen,https://en.wikipedia.org/wiki/Kieron_Gillen,male,,bisexuality,,,
Q6707673,Lydia Polgreen,https://en.wikipedia.org/wiki/Lydia_Polgreen,female,,homosexuality,,,
Q26973152,Jakub Urbanik,https://en.wikipedia.org/wiki/Jakub_Urbanik,male,,homosexuality,,,
Q104696409,Sam Allberry,https://en.wikipedia.org/wiki/Sam_Allberry,male,,homosexuality,,,
Q676094,Drew Barrymore,https://en.wikipedia.org/wiki/Drew_Barrymore,female,,bisexuality,,,
Q17299014,Matt Alber,https://en.wikipedia.org/wiki/Matt_Alber,male,,homosexuality,,,
Q27909514,Stephen Port,https://en.wikipedia.org/wiki/Stephen_Port,male,,gay,,,
Q47303667,Alexa Bruun Rasmussen,https://en.wikipedia.org/wiki/Alexa_Bruun_Rasmussen,female,,lesbianism,,,
Q180004,Fergie,https://en.wikipedia.org/wiki/Fergie,female,,bisexuality,,,
Q951548,Yannick Nézet-Séguin,https://en.wikipedia.org/wiki/Yannick_Nézet-Séguin,male,,gay,,,
Q1140031,Guillermo Díaz,https://en.wikipedia.org/wiki/Guillermo_Díaz,male,,homosexuality,,,
Q236005,Melanie Brown,https://en.wikipedia.org/wiki/Melanie_Brown,female,,bisexuality,,,
Q935734,Jared Polis,https://en.wikipedia.org/wiki/Jared_Polis,male,,homosexuality,,,
Q4764313,Angélica Lozano Correa,https://en.wikipedia.org/wiki/Angélica_Lozano_Correa,female,,bisexuality,,,
Q17460877,Josh McNey,https://en.wikipedia.org/wiki/Josh_McNey,male,,homosexuality,,,
Q1648159,Jeff Davis,https://en.wikipedia.org/wiki/Jeff_Davis,male,,gay,,,
Q3129096,Heather Peace,https://en.wikipedia.org/wiki/Heather_Peace,female,,lesbianism,,,
Q7576121,Spencer Livermore,https://en.wikipedia.org/wiki/Spencer_Livermore,male,,homosexuality,,,
Q66025,Imke Duplitzer,https://en.wikipedia.org/wiki/Imke_Duplitzer,female,,lesbianism,,,
Q240949,Elena Anaya,https://en.wikipedia.org/wiki/Elena_Anaya,female,,lesbianism,,,
Q935217,Cheyenne Jackson,https://en.wikipedia.org/wiki/Cheyenne_Jackson,male,,homosexuality,,,
Q6275797,Jonny McGovern,https://en.wikipedia.org/wiki/Jonny_McGovern,male,,homosexuality,,,
Q1688983,Jill Bennett,https://en.wikipedia.org/wiki/Jill_Bennett,female,,lesbianism,,,
Q5698939,Heidi Mortenson,https://en.wikipedia.org/wiki/Heidi_Mortenson,female,,lesbianism,,,
Q7452596,Sera Cahoone,https://en.wikipedia.org/wiki/Sera_Cahoone,female,,lesbianism,,,
Q26772575,Zoltán Lakner,https://en.wikipedia.org/wiki/Zoltán_Lakner,male,,homosexuality,,,
Q451947,Caroline Fourest,https://en.wikipedia.org/wiki/Caroline_Fourest,female,,lesbianism,,,
Q9358712,Tim Campbell,https://en.wikipedia.org/wiki/Tim_Campbell,male,,homosexuality,,,
Q11704827,Tània Sàrrias,https://en.wikipedia.org/wiki/Tània_Sàrrias,female,,lesbianism,,,
Q26258815,Ana Brnabić,https://en.wikipedia.org/wiki/Ana_Brnabić,female,,homosexuality,,,
Q3292623,Marie Labory,https://en.wikipedia.org/wiki/Marie_Labory,female,,lesbianism,,,
Q5556623,Jessicka,https://en.wikipedia.org/wiki/Jessicka,female,,bisexuality,,,
Q273563,Marinette Pichon,https://en.wikipedia.org/wiki/Marinette_Pichon,female,,homosexuality,,,
Q3817038,Kristian Nairn,https://en.wikipedia.org/wiki/Kristian_Nairn,male,,homosexuality,,,
Q6276964,Jordan Roth,https://en.wikipedia.org/wiki/Jordan_Roth,male,,homosexuality,,,
Q20973998,Javier Muñoz,https://en.wikipedia.org/wiki/Javier_Muñoz,male,,homosexuality,,,
Q16215431,Laura Montgomery,https://en.wikipedia.org/wiki/Laura_Montgomery,female,,lesbianism,,,
Q3293218,Marine Rambach,https://en.wikipedia.org/wiki/Marine_Rambach,female,,homosexuality,,,
Q5224125,Darnell L. Moore,https://en.wikipedia.org/wiki/Darnell_L._Moore,male,,homosexuality,,,
Q55830839,Bradford Shellhammer,https://en.wikipedia.org/wiki/Bradford_Shellhammer,male,,gay,,,
Q61992069,Christine Crokos,https://en.wikipedia.org/wiki/Christine_Crokos,female,,non-heterosexuality,,,
Q90817207,Tadzio Müller,https://en.wikipedia.org/wiki/Tadzio_Müller,male,,gay,,,
Q979679,Janet Varney,https://en.wikipedia.org/wiki/Janet_Varney,female,,bisexuality,,,
Q2484404,Yuval Noah Harari,https://en.wikipedia.org/wiki/Yuval_Noah_Harari,male,,gay,,,
Q6837067,Michelle Hardwick,https://en.wikipedia.org/wiki/Michelle_Hardwick,female,,lesbianism,,,
Q215369,Stephen Gately,https://en.wikipedia.org/wiki/Stephen_Gately,male,,homosexuality,,,
Q3194027,Katherine Brooks,https://en.wikipedia.org/wiki/Katherine_Brooks,female,,lesbianism,,,
Q6204050,JoCasta Zamarripa,https://en.wikipedia.org/wiki/JoCasta_Zamarripa,female,,bisexuality,,,
Q6788621,Matt Evers,https://en.wikipedia.org/wiki/Matt_Evers,male,,homosexuality,,,
Q21794010,Amir Ohana,https://en.wikipedia.org/wiki/Amir_Ohana,male,,homosexuality,,,
Q174491,Robert Biedroń,https://en.wikipedia.org/wiki/Robert_Biedroń,male,,homosexuality,,,
Q3297825,Katherine García,https://en.wikipedia.org/wiki/Katherine_García,female,,lesbianism,,,
Q3758985,Gavin Creel,https://en.wikipedia.org/wiki/Gavin_Creel,male,,homosexuality,,,
Q4503830,Ignacio Gutiérrez,https://en.wikipedia.org/wiki/Ignacio_Gutiérrez,male,,gay,,,
Q5094115,Chet Lam,https://en.wikipedia.org/wiki/Chet_Lam,male,,gay,,,
Q5997364,Marialy Rivas,https://en.wikipedia.org/wiki/Marialy_Rivas,female,,lesbianism,,,
Q3399667,"Ian ""H"" Watkins","https://en.wikipedia.org/wiki/Ian_""H""_Watkins",male,,gay,,,
Q16439495,Tom Jungen,https://en.wikipedia.org/wiki/Tom_Jungen,male,,homosexuality,,,
Q107009776,Kim Leadbeater,https://en.wikipedia.org/wiki/Kim_Leadbeater,female,,non-heterosexuality,,,
Q1320939,Tom Lenk,https://en.wikipedia.org/wiki/Tom_Lenk,male,,homosexuality,,,
Q4962975,Brian Anderson,https://en.wikipedia.org/wiki/Brian_Anderson,male,,homosexuality,,,
Q5229737,Dave Rubin,https://en.wikipedia.org/wiki/Dave_Rubin,male,,homosexuality,,,
Q32795,Alan Carr,https://en.wikipedia.org/wiki/Alan_Carr,male,,homosexuality,,,
Q463862,Iyari Limon,https://en.wikipedia.org/wiki/Iyari_Limon,female,,bisexuality,,,
Q472407,Haaz Sleiman,https://en.wikipedia.org/wiki/Haaz_Sleiman,male,,homosexuality,,,
Q1284472,Silvia Modig,https://en.wikipedia.org/wiki/Silvia_Modig,female,,lesbianism,,,
Q1556541,Kyrsten Sinema,https://en.wikipedia.org/wiki/Kyrsten_Sinema,female,,bisexuality,,,
Q64830859,Chen Arieli,https://en.wikipedia.org/wiki/Chen_Arieli,female,,lesbianism,,,
Q968777,Krisztina Sereny,https://en.wikipedia.org/wiki/Krisztina_Sereny,female,,bisexuality,,,
Q456500,Michelle Ferris,https://en.wikipedia.org/wiki/Michelle_Ferris,female,,lesbianism,,,
Q2414249,Babydaddy,https://en.wikipedia.org/wiki/Babydaddy,male,,homosexuality,,,
Q3707222,Diego Passoni,https://en.wikipedia.org/wiki/Diego_Passoni,male,,homosexuality,,,
Q19606880,Bruno Bilde,https://en.wikipedia.org/wiki/Bruno_Bilde,male,,homosexuality,,,
Q29585127,Faika El-Nagashi,https://en.wikipedia.org/wiki/Faika_El-Nagashi,female,,lesbianism,,,
Q60304,Emma de Caunes,https://en.wikipedia.org/wiki/Emma_de_Caunes,female,,bisexuality,,,
Q231965,Kajsa Bergqvist,https://en.wikipedia.org/wiki/Kajsa_Bergqvist,female,,bisexuality,,,
Q507322,Andrew Scott,https://en.wikipedia.org/wiki/Andrew_Scott,male,,homosexuality,,,
Q2093652,Pierre M. Krause,https://en.wikipedia.org/wiki/Pierre_M._Krause,male,,homosexuality,,,
Q66480939,A. Reed Stillwell,https://en.wikipedia.org/wiki/A._Reed_Stillwell,female,,lesbianism,,,
Q313244,Matthew Shepard,https://en.wikipedia.org/wiki/Matthew_Shepard,male,,homosexuality,,,
Q1127564,Márk Lakatos,https://en.wikipedia.org/wiki/Márk_Lakatos,male,,homosexuality,,,
Q2938799,Carina Vance Mafla,https://en.wikipedia.org/wiki/Carina_Vance_Mafla,female,,lesbianism,,,
Q3518007,Tender Forever,https://en.wikipedia.org/wiki/Tender_Forever,female,,lesbianism,,,
Q5431044,Faisal Alam,https://en.wikipedia.org/wiki/Faisal_Alam,male,,non-heterosexuality,,,
Q5880129,Giovanni Falchetti,https://en.wikipedia.org/wiki/Giovanni_Falchetti,male,,gay,,,
Q16216748,Every Ocean Hughes,https://en.wikipedia.org/wiki/Every_Ocean_Hughes,female,,lesbianism,,,
Q47198545,Lars Müller-Marienburg,https://en.wikipedia.org/wiki/Lars_Müller-Marienburg,male,,homosexuality,,,
Q50738495,Eitan Ginzburg,https://en.wikipedia.org/wiki/Eitan_Ginzburg,male,,homosexuality,,,
Q107494552,Miguel Mansur,https://en.wikipedia.org/wiki/Miguel_Mansur,male,,homosexuality,,,
Q329092,Kehinde Wiley,https://en.wikipedia.org/wiki/Kehinde_Wiley,male,,homosexuality,,,
Q1506773,Gerald Grosz,https://en.wikipedia.org/wiki/Gerald_Grosz,male,,homosexuality,,,
Q51193021,Geovana Peres,https://en.wikipedia.org/wiki/Geovana_Peres,female,,lesbianism,,,
Q68855,Marco Kreuzpaintner,https://en.wikipedia.org/wiki/Marco_Kreuzpaintner,male,,homosexuality,,,
Q262503,Eudy Simelane,https://en.wikipedia.org/wiki/Eudy_Simelane,female,,lesbianism,,,
Q5351790,Christian Jessen,https://en.wikipedia.org/wiki/Christian_Jessen,male,,homosexuality,,,
Q44216756,Guðmundur Ingi Guðbrandsson,https://en.wikipedia.org/wiki/Guðmundur_Ingi_Guðbrandsson,male,,homosexuality,,,
Q22082476,Gloria Fortún,https://en.wikipedia.org/wiki/Gloria_Fortún,female,,lesbianism,,,
Q24955870,Matthew Wilkas,https://en.wikipedia.org/wiki/Matthew_Wilkas,male,,gay,,,
Q3269718,Denise Ho,https://en.wikipedia.org/wiki/Denise_Ho,female,,homosexuality,,,
